TIPO	NOME	DIRETORIA	DEPENDENCIA ADMINISTRATIVA	CEU	ENDERECO	NUMERO	BAIRRO	CEP	TEL1	TEL2	SITUACAO	DISTRITO	LATITUDE	LONGITUDE	CIDADE	ESTADO	DDD	EMAIL	COMPLEMENTO
8	ESTEVAM DIAS TAVARES PROFESSOR	GUARULHOS NORTE	ESTADUAL - SE		TRAVESSA SAO ROQUE	21	VILA NOVA BONSUCESSO	7175490	24361446	24365367		GUARULHOS NORTE			GUARULHOS	SP	11	E006488A@EDUCACAO.SP.GOV.BR	AVENIDA
8	VICENTE MELRO	GUARULHOS SUL	ESTADUAL - SE		RUA BELMONTE	66	JARDIM MARIA DIRCE	7173430	24312200	24323592		GUARULHOS SUL			GUARULHOS	SP	11	E006497A@EDUCACAO.SP.GOV.BR	RUA
8	HAROLDO VELOSO BRIGADEIRO	GUARULHOS NORTE	ESTADUAL - SE		ESTER 	58	CIDADE SERODIO	7155060	24670877	24671740		GUARULHOS NORTE			GUARULHOS	SP	11	E006506A@EDUCACAO.SP.GOV.BR	RUA
8	GUILHERMINO MENDES DE ANDRADE MAJOR	JACAREI	ESTADUAL - SE		RUA NOVE DE JULHO	122	CENTRO	7500000	46562556	46564113		SANTA ISABEL			SANTA ISABEL	SP	11	E006531A@EDUCACAO.SP.GOV.BR	RUA
8	LAURENTINA LORENA CORREA DA SILVA PROFA	JACAREI	ESTADUAL - SE		RUA CENTRO COMUNITARIO	SN	CRUZEIRO	7500000	46562737	46573431		SANTA ISABEL			SANTA ISABEL	SP	11	E006543A@EDUCACAO.SP.GOV.BR	RUA
8	MARIA SANTOS BAIRAO PROFA	JACAREI	ESTADUAL - SE		RUA LEOPOLDO DA CUNHA LIMA	115	LANIFICIO	7500000	46562650	46563811		SANTA ISABEL			SANTA ISABEL	SP	11	E000655A@EDUCACAO.SP.GOV.BR	RUA
8	GABRIELA FREIRE LOBO PROFA	JACAREI	ESTADUAL - SE		RUA CONEGO BICUDO	287	CENTRO	7500000	46562155	46563958		SANTA ISABEL			SANTA ISABEL	SP	11	E006567A@EDUCACAO.SP.GOV.BR	RUA
8	APRIGIO DE OLIVEIRA	MOGI DAS CRUZES	ESTADUAL - SE		RUA SENADOR DANTAS	1000	CENTRO	8710690	47960968	47968633		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006579A@EDUCACAO.SP.GOV.BR	RUA
8	ADHEMAR BOLINA PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		AVENIDA MARIA JOSE DE SIQUEIRA MELO	SN	JARDIM TAKEBE	8940000	46921044	46925494		BIRITIBA MIRIM			BIRITIBA-MIRIM	SP	11	E006592A@EDUCACAO.SP.GOV.BR	RUA
8	SENTARO TAKAOKA DOUTOR	MOGI DAS CRUZES	ESTADUAL - SE		ESTRADA MOGI SALESOPOLIS.KM 08	SN	COCUERA	8880400	47922244	47928897		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006610A@EDUCACAO.SP.GOV.BR	ESTRADA
8	SEBASTIAO DE CASTRO PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		RICIERI JOSE MARCATTO 	600	VILA SUISSA	8810020	47618425	47927523		CEZAR DE SOUZA			MOGI DAS CRUZES	SP	11	E006622A@EDUCACAO.SP.GOV.BR	AVENIDA
8	PEDRO MALOZZE	MOGI DAS CRUZES	ESTADUAL - SE		MARIA OSORIO VALLE 	650	ALTO IPIRANGA	8730060	47216119	47275400		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006646A@EDUCACAO.SP.GOV.BR	AVENIDA
8	LEONOR DE OLIVEIRA MELLO	MOGI DAS CRUZES	ESTADUAL - SE		JOAQUINA MARIA DE JESUS 	641	VILA MOGILAR	8773350	47901922	47913082		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006658A@EDUCACAO.SP.GOV.BR	RUA
8	LAURINDA CARDOSO MELLO FREIRE PROFESSORA	MOGI DAS CRUZES	ESTADUAL - SE		FELIPE CAMARAO 	221	JARDIM UNIVERSO	8740560	47216103	47274325		BRAS CUBAS			MOGI DAS CRUZES	SP	11	E006661A@EDUCACAO.SP.GOV.BR	RUA
8	JOAO CARDOSO DOS SANTOS PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		RUA THIAGO SILVESTRE FURTADO	SN	BIRITIBA USSU	8890000	47921188	47921648		BIRITIBA USSU			MOGI DAS CRUZES	SP	11	E006671A@EDUCACAO.SP.GOV.BR	NULL
8	GALDINO PINHEIRO FRANCO	MOGI DAS CRUZES	ESTADUAL - SE		SCHWARTZMANN 	SN	BRAZ CUBAS	8740010	47216114	47273925		BRAS CUBAS			MOGI DAS CRUZES	SP	11	E006683A@EDUCACAO.SP.GOV.BR	RUA
8	GABRIEL PEREIRA	MOGI DAS CRUZES	ESTADUAL - SE		JOTHER SANTOS PINTO 	38	CONJUNTO HABITACIONAL BRAS CUBAS	8725240	47268558	47963581		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006695A@EDUCACAO.SP.GOV.BR	RUA
8	FRANCISCO DE SOUZA MELLO PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		AURORA 	180	VILA SAO PAULO	8840330	47927166	NULL		SABAUNA			MOGI DAS CRUZES	SP	11	E006701A@EDUCACAO.SP.GOV.BR	RUA
8	FRANCISCO FERREIRA LOPES	MOGI DAS CRUZES	ESTADUAL - SE		DOUTOR DEODATO WERTHEIMER	426	CENTRO	8710430	47903026	47903914		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006713A@EDUCACAO.SP.GOV.BR	RUA
8	FIRMINO LADEIRA PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		BRASIL 	840	MOGI MODERNO	8717260	47962789	47994551		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006725A@EDUCACAO.SP.GOV.BR	AVENIDA
8	OLGA CHAKUR FARAH PROFESSORA	MOGI DAS CRUZES	ESTADUAL - SE		AVENIDA ANTONIO PAULINO DE MIRANDA	101	CENTRO	8970000	46961252	46961865		SALESOPOLIS			SALESOPOLIS	SP	11	E006737A@EDUCACAO.SP.GOV.BR	RUA
8	ELISIARIO PINTO DE MORAIS VEREADOR	MOGI DAS CRUZES	ESTADUAL - SE		ESTRADA MOGI SALESOPOLIS KM 82	SN	DO ALEGRE	8980000	46965155	NULL		NOSSA SENHORA DO REMEDIO			SALESOPOLIS	SP	11	E006750A@EDUCACAO.SP.GOV.BR	PRACA
8	ROBERTO FEIJO DOUTOR	JACAREI	ESTADUAL - SE		RUA DONA LAURINDA	553	CENTRO	8900000	46931318	NULL		GUARAREMA			GUARAREMA	SP	11	E006762A@EDUCACAO.SP.GOV.BR	NULL
8	ANTONIO LERARIO	JACAREI	ESTADUAL - SE		RUA CILESA FERRAZ DA SILVA	57	PARQUE AGRINCO	8900000	46933652	46935000		GUARAREMA			GUARAREMA	SP	11	E006774A@EDUCACAO.SP.GOV.BR	AVENIDA
8	ARISTOTELES DE ANDRADE PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		ANTONIO ALABARCE LOPES 	SN	VILA ANDRADE	8850240	47619166	47929443		SABAUNA			MOGI DAS CRUZES	SP	11	E006798A@EDUCACAO.SP.GOV.BR	RUA
8	ARLINDO AQUINO DE OLIVEIRA DOUTOR	MOGI DAS CRUZES	ESTADUAL - SE		ESTRADA MOGI TAIACUPEBA	KM 11	VILA MORAES	8765340	47922611	47928906		TAIACUPEBA			MOGI DAS CRUZES	SP	11	E006804A@EDUCACAO.SP.GOV.BR	ESTRADA
8	BENEDITO BORGES VIEIRA PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		ESTRADA MOGI  BERTIOGA	KM 08	VILA MORAES	8765000	47268579	47960608		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006816A@EDUCACAO.SP.GOV.BR	RUA
8	MARIA RODRIGUES GONCALVES PROFESSORA	MOGI DAS CRUZES	ESTADUAL - SE		PEDRO ALVARES CABRAL 	SN	JARDIM MARICA	8775390	47902075	47905262		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006836A@EDUCACAO.SP.GOV.BR	RUA
8	BENEDITO DE SOUZA LIMA	MOGI DAS CRUZES	ESTADUAL - SE		GUARAREMA 	138	TAIACUPEBA	8765100	47240012	47240416		TAIACUPEBA			MOGI DAS CRUZES	SP	11	E006841A@EDUCACAO.SP.GOV.BR	RUA
8	DEODATO WERTHEIMER DOUTOR	MOGI DAS CRUZES	ESTADUAL - SE		RUA ENGENHEIRO GUALBERTO	150	CENTRO	8770300	47903625	47911064		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006865A@EDUCACAO.SP.GOV.BR	RUA
8	AMERICO SUGAI	MOGI DAS CRUZES	ESTADUAL - SE		MOGI QUATINGA	SN	QUATINGA	8751300	47217099	47221034		JUNDIAPEBA			MOGI DAS CRUZES	SP	11	E006889A@EDUCACAO.SP.GOV.BR	KM 23
8	ANTONIO OLEGARIO DOS SANTOS CARDOSO	MOGI DAS CRUZES	ESTADUAL - SE		RUA COMENDADOR KHOUJI ADACHI	SN	JARDIM SANTOS DUMONT I	8762050	47216112	47273400		BRAS CUBAS			MOGI DAS CRUZES	SP	11	E006890A@EDUCACAO.SP.GOV.BR	RUA
8	MARIA ISABEL DOS SANTOS MELLO PROFESSORA	MOGI DAS CRUZES	ESTADUAL - SE		AVENIDA PRESIDENTE ALTINO ARANTES	100	JUNDIAPEBA	8750500	47216104	47274350		JUNDIAPEBA			MOGI DAS CRUZES	SP	11	E006907A@EDUCACAO.SP.GOV.BR	AVENIDA
8	CAMILO FAUSTINO DE MELLO PROFESSOR	MOGI DAS CRUZES	ESTADUAL - SE		ELISA DASAMBIAGIO 	209	VILA OLIVEIRA	8790030	47268716	47965250		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006919A@EDUCACAO.SP.GOV.BR	RUA
8	WASHINGTON LUIZ DOUTOR	MOGI DAS CRUZES	ESTADUAL - SE		RUA DOM ANTONIO CANDIDO DE ALVARENGA	511	CENTRO	8780070	47264574	47993699		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	E006920A@EDUCACAO.SP.GOV.BR	RUA
8	MORATO DE OLIVEIRA DOUTOR	SUZANO	ESTADUAL - SE		AMELIA GUERRA 	550	VILA AMORIM	8610000	47462044	NULL		SUZANO			SUZANO	SP	11	E006932A@EDUCACAO.SP.GOV.BR	RUA
8	MANUEL DOS SANTOS PAIVA	SUZANO	ESTADUAL - SE		JOSE DANTAS 	112	VILA MALUF	8685080	47429834	47471897		SUZANO			SUZANO	SP	11	E006944A@EDUCACAO.SP.GOV.BR	RUA
8	DAVID JORGE CURI PROFESSOR	SUZANO	ESTADUAL - SE		ITAPETI 	500	JARDIM FERNANDES	8693640	47491002	47492977		SUZANO			SUZANO	SP	11	E006973A@EDUCACAO.SP.GOV.BR	AVENIDA
8	RAUL BRASIL PROFESSOR	SUZANO	ESTADUAL - SE		OTAVIO MIGUEL DA SILVA 	52	PARQUE SUZANO	8673060	47429845	47481393		SUZANO			SUZANO	SP	11	E006981A@EDUCACAO.SP.GOV.BR	RUA
8	ROBERTO BIANCHI	SUZANO	ESTADUAL - SE		KEIDA HARADA 	99	IPELANDIA	8620050	47426500	NULL		SUZANO			SUZANO	SP	11	E006993A@EDUCACAO.SP.GOV.BR	ESTRADA
8	BERTHA CORREA E CASTRO DA ROCHA	ITAQUAQUECETUBA	ESTADUAL - SE		ENEIDA FRANCO PINTO 	55	VILA ANITA	8557130	46360415	46381177		POA			POA	SP	11	E007006A@EDUCACAO.SP.GOV.BR	RUA
8	BENEDITA GARCIA DA CRUZ PROFESSORA	ITAQUAQUECETUBA	ESTADUAL - SE		LILIA 	115	CALMON VIANA	8560250	46360390	46381748		POA			POA	SP	11	E007018A@EDUCACAO.SP.GOV.BR 	RUA
8	BRASILIO MACHADO NETO COMENDADOR	SUZANO	ESTADUAL - SE		AGNALDO CURSINO 	367	SESC	8693455	47491659	47499056		BOA VISTA PAULISTA			SUZANO	SP	11	E007024A@EDUCACAO.SP.GOV.BR	RUA
8	EUSTAQUIO PADRE	ITAQUAQUECETUBA	ESTADUAL - SE		IRAPUA 	80	JARDIM SELMA HELENA	8564060	46360847	46366097		POA			POA	SP	11	E007031A@EDUCACAO.SP.GOV.BR	RUA
8	ZEIKICHI FUKUOKA	SUZANO	ESTADUAL - SE		CARAMURU 	111	CIDADE EDSON	8665330	47462277	NULL		SUZANO			SUZANO	SP	11	E007043A@EDUCACAO.SP.GOV.BR	RUA
8	ANIS FADUL DOUTOR	SUZANO	ESTADUAL - SE		BENEDITO JOSE RANGEL 	95	VILA RICA	8625560	47426605	47466348		PALMEIRAS DE SAO PAULO			SUZANO	SP	11	E007055A@EDUCACAO.SP.GOV.BR	RUA
8	CARLOS MOLTENI PROFESSOR	SUZANO	ESTADUAL - SE		TEREZA CLEMENTINA THOMAZINI DE FREITAS 	105	PARQUE MARIA HELENA	8683280	47462200	NULL		SUZANO			SUZANO	SP	11	E007067A@EDUCACAO.SP.GOV.BR	RUA
8	ZILDA BRACONI AMADOR PROFESSORA	ITAQUAQUECETUBA	ESTADUAL - SE		BATATAIS 	38	VILA BARTIRA	8577440	46402275	46475871		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007079A@EDUCACAO.SP.GOV.BR	RUA
8	EUGENIO VICTORIO DELIBERATO	ITAQUAQUECETUBA	ESTADUAL - SE		VERA CRUZ 	201	JARDIM GONCALVES	8573640	46402168	46475877		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007080A@EDUCACAO.SP.GOV.BR	RUA
8	JOSE GAMA DE MIRANDA	ITAQUAQUECETUBA	ESTADUAL - SE		ALVARES DE CARVALHO 	250	JARDIM CAIUBI	8588480	46486418	NULL		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007109A@EDUCACAO.SP.GOV.BR 	RUA
8	HOMERO FERNANDO MILANO	ITAQUAQUECETUBA	ESTADUAL - SE		JOAO BARBOSA DE MORAES 	157	VILA ZEFERINA	8576070	46401088	46475887		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007122A@EDUCACAO.SP.GOV.BR	AVENIDA
8	ODILA LEITE DOS SANTOS PROFESSORA	ITAQUAQUECETUBA	ESTADUAL - SE		R. JUNDIAÍ	84	MONTE BELO	8577320	46402524	46475873		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007134A@EDUCACAO.SP.GOV.BR	NULL
8	TOKUZO TERAZAKI	SUZANO	ESTADUAL - SE		ESTRADA DOS FERNANDES	KM 05	PARQUE SANTA ROSA	8664005	47429574	47471399		SUZANO			SUZANO	SP	11	E007146A@EDUCACAO.SP.GOV.BR	ATE 3799-3800
8	HELENA ZERRENNER	SUZANO	ESTADUAL - SE		SANTA LUZIA	9700	QUINTA DIVISAO	8634050	47426600	NULL		PALMEIRAS DE SAO PAULO			SUZANO	SP	11	E007158A@EDUCACAO.SP.GOV.BR	
8	GERALDO JUSTINIANO DE REZENDE SILVA PROFESSOR	SUZANO	ESTADUAL - SE		BASILIO VALENTE DE AGUIAR 	19	VILA SAO JORGE	8675160	47429376	NULL		SUZANO			SUZANO	SP	11	E007161A@EDUCACAO.SP.GOV.BR	RUA
8	GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR	SUZANO	ESTADUAL - SE		INDIO TIBIRICA 	KM 66	VILA SOL NASCENTE	8655000	47471110	NULL		SUZANO			SUZANO	SP	11	E007171A@EDUCACAO.SP.GOV.BR	SN
8	LUIZ BIANCONI	SUZANO	ESTADUAL - SE		FRANCISCO GLICERIO GENERAL	2678	JARDIM ANZAI	8665000	47471861	NULL		SUZANO			SUZANO	SP	11	E007183A@EDUCACAO.SP.GOV.BR	RUA
8	CARLINDO REIS	SUZANO	ESTADUAL - SE		JUVENAL GUERRA 	137	SITIO PAREDAO	8501020	46740128	46782755		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	E007195A@EDUCACAO.SP.GOV.BR	RUA
8	EDIR DO COUTO ROSA PROFESSOR	SUZANO	ESTADUAL - SE		JAPAO 	68	VILA ROMANOPOLIS	8500070	46782599	NULL		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	E007213A@EDUCACAO.SP.GOV.BR	RUA
8	LANDIA SANTOS BATISTA PROFESSORA	SUZANO	ESTADUAL - SE		RUA PROFESSOR ENGENHEIRO CLAUDIO ABRAHAO	210	JARDIM SAO JOAO	8545130	46781143	46782511		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	E007237A@EDUCACAO.SP.GOV.BR	RUA
8	IGNES CORREA ALLEN PROFESSORA	SUZANO	ESTADUAL - SE		RUA SAO FRANCISCO	128	VILA NACOES	8544630	46782399	NULL		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	E007262A@EDUCACAO.SP.GOV.BR	RUA
8	IIJIMA	SUZANO	ESTADUAL - SE		KANGO TAKIUTI 	100	VILA DO AMERICANO	8533240	46740105	46782355		FERRAZ DE VASCONCELOS			FERRAZ DE VASCONCELOS	SP	11	E007274A@EDUCACAO.SP.GOV.BR	RUA
8	EDINA ALVARES BARBOSA PROFESSORA	ITAQUAQUECETUBA	ESTADUAL - SE		RUA SAO ROQUE	381	VILA JAPAO	8599020	46481175	46482048		ITAQUAQUECETUBA			ITAQUAQUECETUBA	SP	11	E007286A@EDUCACAO.SP.GOV.BR	RUA
8	SIMON SWITZAR PADRE	ITAQUAQUECETUBA	ESTADUAL - SE		CAPANEMA 	76	CENTRO	8550310	46360928	46381888		POA			POA	SP	11	E007298A@EDUCACAO.SP.GOV.BR	RUA
8	MARGARIDA DE CAMILLIS	ITAQUAQUECETUBA	ESTADUAL - SE		PORTUGAL 	261	VILA VARELA	8558200	46360212	46381245		POA			POA	SP	11	E007316A@EDUCACAO.SP.GOV.BR	RUA
8	BATUIRA	ITAQUAQUECETUBA	ESTADUAL - SE		TUPI 	95	CENTRO	8561060	46360944	46381003		POA			POA	SP	11	E007328A@EDUCACAO.SP.GOV.BR	RUA
8	MERCIA ARTIMOS MARON PROFESSORA	DIADEMA	ESTADUAL - SE		RUA SANTA MARTA	86	TABOAO	9940180	40719153	40751637		DIADEMA			DIADEMA	SP	11	E007336A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM SANTA RITA)
8	NICEIA ALBARELLO FERRARI PROFESSORA	DIADEMA	ESTADUAL - SE		RUA SAO JOAO	200	CENTRO	9910580	40542326	40562059		DIADEMA			DIADEMA	SP	11	E007341A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM REMANSO)
8	LYDES RACHEL GUTIERRES PROFESSORA	DIADEMA	ESTADUAL - SE		RUA PARAOPEBA	354	TABOAO	9932080	40918113	40919851		DIADEMA			DIADEMA	SP	11	E007365A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM PAINEIRAS )
8	JOSE ARTIGAS GENERAL	DIADEMA	ESTADUAL - SE		AVENIDA GETULIO VARGAS	121	VILA NOGUEIRA	9960480	40665069	40666577		DIADEMA			DIADEMA	SP	11	E007377A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM MARILENE )
8	JOAO RAMALHO	DIADEMA	ESTADUAL - SE		ALAMEDA DA SAUDADE	30	CONCEICAO	9990690	40542308	40571848		DIADEMA			DIADEMA	SP	11	E007389A@EDUCACAO.SP.GOV.BR	( ANTIGO JARDIM ELISA) 
8	ANTONIETA BORGES ALVES PROFESSORA	DIADEMA	ESTADUAL - SE		AVENIDA DOM PEDRO I	365	CONCEICAO	9991000	40542321	40566382		DIADEMA			DIADEMA	SP	11	E007390A@EDUCACAO.SP.GOV.BR	AVENIDA
8	ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR	DIADEMA	ESTADUAL - SE		RUA BOCAIUVA	44	PIRAPORINHA	9950640	40710850	40751116		DIADEMA			DIADEMA	SP	11	E007407A@EDUCACAO.SP.GOV.BR	(ANTIGO VILA SANTA RITA )
8	JARDIM ANA SOFIA	DIADEMA	ESTADUAL - SE		RUA HUMBERTO MAROELLI DE MENDONCA	95	VILA NOGUEIRA	9951120	40715942	40716020		DIADEMA			DIADEMA	SP	11	E007419A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM ANA SOFIA )
8	SERGIO BUARQUE DE HOLANDA	DIADEMA	ESTADUAL - SE		DEZENOVE DE NOVEMBRO 	21	CENTRO	9912140	40542303	40566480		DIADEMA			DIADEMA	SP	11	E007420A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM SANTA DIRCE)
8	ALDEMIR DE SOUZA CASTRO PROFESSOR	DIADEMA	ESTADUAL - SE		AVENIDA DONA RUYCE FERRAZ ALVIM	3431	CASA GRANDE 	9961540	40664333	40666444		DIADEMA			DIADEMA	SP	11	E007432A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM RUYCE)
8	MARIA CAROLINA CASINI CARDIM PROFESSORA	DIADEMA	ESTADUAL - SE		RUA PURUS	643	TABOAO	9932240	40916165	40922983		DIADEMA			DIADEMA	SP	11	E007444A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM DAS PAINEIRAS)
8	EVANDRO CAIAFA ESQUIVEL PROFESSOR	DIADEMA	ESTADUAL - SE		RUA BERNARDO LOBO	150	VILA NOGUEIRA	9942210	40719291	40762248		DIADEMA			DIADEMA	SP	11	E007456A@EDUCACAO.SP.GOV.BR	RUA
8	OSVALDO GIACOIA DOUTOR	DIADEMA	ESTADUAL - SE		RUA PRINCESA ISABEL	168	CANHEMA	9942030	40716909	40751296		DIADEMA			DIADEMA	SP	11	E007468A@EDUCACAO.SP.GOV.BR	(ANTIGO VILA ALICE)
8	RAUL SADDI	DIADEMA	ESTADUAL - SE		AVENIDA SENADOR VITORINO FREIRE	721	CENTRO	9910550	40565806	56325600		DIADEMA			DIADEMA	SP	11	E007473A@EDUCACAO.SP.GOV.BR	( ANTIGO JARDIM REY)
8	FILINTO MULLER SENADOR	DIADEMA	ESTADUAL - SE		RUA SAFIRA	33	CENTRO	9920460	40441162	40542313		DIADEMA			DIADEMA	SP	11	E007493A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM DONINI)
8	FABIO EDUARDO RAMOS ESQUIVEL	DIADEMA	ESTADUAL - SE		RUA ORENSE	790	CENTRO	9920650	40542311	40565112		DIADEMA			DIADEMA	SP	11	E007500A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM MARIA LEONOR )
8	ARLINDO BETIO	DIADEMA	ESTADUAL - SE		RUA VITOR BRECHERET	31	CASA GRANDE	9961110	40666163	40666657		DIADEMA			DIADEMA	SP	11	E007511A@EDUCACAO.SP.GOV.BR	RUA
8	PEDRO MADOGLIO PROFESSOR	DIADEMA	ESTADUAL - SE		AVENIDA ANTONIO SYLVIO CUNHA BUENO	1192	INAMAR	9970160	40435332	40435990		DIADEMA			DIADEMA	SP	11	E007523A@EDUCACAO.SP.GOV.BR	( ANTIGO JARDIM INAMAR )
8	SIMON BOLIVAR	DIADEMA	ESTADUAL - SE		RUA AIACA	61	ELDORADO	9972210	40435551	40435841		DIADEMA			DIADEMA	SP	11	E007535A@EDUCACAO.SP.GOV.BR	RUA
8	ANA CONSUELO GARCIA PERES MURAD PROFESSORA	DIADEMA	ESTADUAL - SE		RUA SIDNEY	91	TABOAO	9921320	40916202	40919864		DIADEMA			DIADEMA	SP	11	E007547A@EDUCACAO.SP.GOV.BR	(ANTIGO JARDIM NACOES)
8	MANOEL CACAO PROFESSOR	MAUA	ESTADUAL - SE		JORGE MONTELEONE 	374	JARDIM SONIA MARIA	9380270	45492097	45499247		MAUA			MAUA	SP	11	E007559A@EDUCACAO.SP.GOV.BR	RUA
8	THEREZINHA SARTORI PROFESSORA	MAUA	ESTADUAL - SE		VITORINO DELL ANTONIA 	154	VILA NOEMIA	9370570	45551077	45559107		MAUA			MAUA	SP	11	E007560A@EDUCACAO.SP.GOV.BR	RUA
8	IRACEMA DE BARROS BERTOLASO PROFESSORA	MAUA	ESTADUAL - SE		AMERICANA 	136	JARDIM HAYDEE	9370490	45556150	45559039		MAUA			MAUA	SP	11	E007572A@EDUCACAO.SP.GOV.BR	RUA
8	ANTONIO MESSIAS SZYMANSKI PROFESSOR	MAUA	ESTADUAL - SE		JOSE RICARDO NALLE 	900	JARDIM SAO JORGE DO GUAPITUBA	9361340	45131581	45134977		MAUA			MAUA	SP	11	E007845A@EDUCACAO.SP.GOV.BR       	AVENIDA
8	LUIS WASHINGTON VITA PROFESSOR	MAUA	ESTADUAL - SE		FRANCISCO SILVIANO ALVES BRANDAO VICE-PRESIDENTE	180	PARQUE SAO VICENTE	9371160	45555551	45559053		MAUA			MAUA	SP	11	E007596A@EDUCACAO.SP.GOV.BR	RUA
8	DELFINO RIBEIRO GUIMARAES	MAUA	ESTADUAL - SE		WALDEMAR DELBONE 	177	CAPUAVA	9380230	45463154	45557604		MAUA			MAUA	SP	11	E007602A@EDUCACAO.SP.GOV.BR	RUA
8	EMIKO FUJIMOTO PROFESSORA	MAUA	ESTADUAL - SE		MAUA E ADUTORA RIO CLARO 	1115	JARDIM IPE	9390500	45162444	45439448		MAUA			MAUA	SP	11	E007766A@EDUCACAO.SP.GOV.BR	ESTRADA
8	EMILIO SORTINO COMENDADOR	MAUA	ESTADUAL - SE		RUA PAPA JOAO XXIII	35	SUISSA	9421540	48237452	48259492		RIBEIRAO PIRES			RIBEIRAO PIRES	SP	11	E007626A@EDUCACAO.SP.GOV.BR	AVENIDA
8	RUTH NEVES SANT ANNA PROFESSORA	MAUA	ESTADUAL - SE		JORGE TIBIRICA DOUTOR	2	CENTRO ALTO	9424130	48220357	48237451		RIBEIRAO PIRES			RIBEIRAO PIRES	SP	11	E007638A@EDUCACAO.SP.GOV.BR	RUA
8	MARILENE DE OLIVEIRA ACETTO PROFESSORA	MAUA	ESTADUAL - SE		CANDIDO GONCALO MENDES 	10	VILA CARLINA	9370810	45436819	45441626		MAUA			MAUA	SP	11	E007648A@EDUCACAO.SP.GOV.BR	RUA
8	FRANCISCO ARNONI PREFEITO	MAUA	ESTADUAL - SE		HUMBERTO DE ALENCAR CASTELO BRANCO MARECHAL	190	BOCAINA	9426120	48237449	48278700		RIBEIRAO PIRES			RIBEIRAO PIRES	SP	11	E007651A@EDUCACAO.SP.GOV.BR	RUA
8	JORGE MARCOS DE OLIVEIRA DOM	MAUA	ESTADUAL - SE		BENEDITA FRANCA DA VEIGA DONA	1202	VILA LISBOA	9330620	45762022	45784641		MAUA			MAUA	SP	11	E007663A@EDUCACAO.SP.GOV.BR	AVENIDA
8	SYLVIO GUERATTO	MAUA	ESTADUAL - SE		R VIOLETAS, DAS	171	JD PRIMAVERA	9361230	45133550	45462510		MAUA			MAUA	SP	11	E007675A@EDUCACAO.SP.GOV.BR	RUA
8	ODILA BENTO MIRARCHI PROFESSORA	MAUA	ESTADUAL - SE		CARLOS TAMAGNINI 	695	VILA NOSSA SENHORA DAS VITORIAS	9360160	45554475	45559262		MAUA			MAUA	SP	11	E007687A@EDUCACAO.SP.GOV.BR	RUA
8	CARLOS DRUMMOND DE ANDRADE	MAUA	ESTADUAL - SE		WASHINGTON LUIZ 	374	VILA MAGINI	9390140	45146220	45444123		MAUA			MAUA	SP	11	E007699A@EDUCACAO.SP.GOV.BR	RUA
8	ANTONIO PRADO JUNIOR	MAUA	ESTADUAL - SE		DAVID BOSCARIOL 	53	JARDIM ROSINA	9390350	45146031	45444120		MAUA			MAUA	SP	11	E007705A@EDUCACAO.SP.GOV.BR	RUA
